timestamp,date,day,drowsy_alarm,mobile_alarm,total_driving_time,drowsy_time,blink_rate,break_time
2025-02-05 13:04:06,2025-02-05,Wednesday,0,0,00:00:00,0,0.0,0
2025-02-05 13:05:00,2025-02-05,Wednesday,3,2,00:00:54,6,17.0,0
2025-02-05 13:06:00,2025-02-05,Wednesday,5,2,00:01:54,10,17.0,0
2025-02-05 13:07:00,2025-02-05,Wednesday,6,2,00:02:54,12,20.0,0
